uid,email,username,first_name,last_name,impact_score,company,job_title,education,university,major,num_follower,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,real_estate,utilities,Fraud_Detection,Risk_Scoring,Healthcare,Internet_Search,Marketing_Effectiveness,Website_Recommendations,Image_Recognition,Speech_Recognition,Airline_Route_Planning,Price_Analytics,Supply_Chain_Optimization,Talent_Acquisition_Analytics,Environment_Analytics,Epidemiology,Social_Policy,Evaluation_and_Assessment,filter_test,filter_spam,filter_spam_2,project_list,covid_competition,news_competition,property_competition,restaurant_competition,investment_competition,recency
6414,markgreen@gmail.com,hectorhanna,Randall,Davenport,8.697944197353607,nan,student ,nan,nan,data science,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1321, 'for the year of the year 2014-20 classification', 'Environmental Health Development Development (BSBG) and Housing Business Equity Criminal Court (TES) and County does not include breakdown ($1000 or more) e', None)]",False,False,False,False,False,0
6294,kimberlycruz@gmail.com,robinsongary,Anthony,Frazier,1.3576335966391282,nan,nan,nan,northeastern university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6264,sanderson@gmail.com,cynthia26,Vincent,Boone,1.3576335966391282,soochow university,senior research associate ,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6918,josephnelson@usc.edu,hunteremma,Beverly,Yu,7.497427036685468,blank space,market scientist,nan,nan,international studies ,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1893, '.org/dcawetwork/gs/', ""on the Allocation Affairs and Coreclosure Program.\n\nSeattle Parks and Recreation GIS Map Layer Web Services URL -��<a href='https://www1.nyc.gov/site/planning/"", 'C'), (206, '_COD.pdf</a> <br /><', '1,000-127-2013. \n\n<strong>D. HOW TO USE THIS DATASET</strong>\nThis dataset provides data on the Census Traction Victims datasets, part', 'C'), (1868, '.\nLinkDepartment for the Aging (DF', ""and are not included in this dataset. A same day the City's Street Sweeping program, goals, goals, and location.\nFiling Visitors include Salaries,This dataset includes recommended position titles"", 'Java')]",False,False,False,False,False,0
6348,cynthia18@gmail.com,lboyd,Roy,Padilla,1.3576335966391282,nan,data scientist,nan,nan,mba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6336,reneethomas@john.petra.ac.id,wcardenas,Kevin,Burns,1.3576335966391282,nan,data science and technology intern,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,,False,False,False,True,False,0
7074,bescobar@gmail.com,pamela84,Michael,Alexander,1.3576335966391282,nan,data science manager,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
6156,odennis@gmail.com,gary76,Charlotte,Holmes,1.3576335966391282,dreaming beyond ai,nan,doctoral or professional degree,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
6594,jeffrey80@gmail.com,kristina02,Jessica,Young,1.3576335966391282,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
7044,joseph49@gmail.com,chouse,Caleb,Dunn,1.3576335966391282,mulia graha,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2352,lhenry@uw.edu,sanchezjohn,Randy,James,1.3576335966391282,ucf,it sales professional,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2346,samanthamiller@zju.edu.cn,megan12,Dustin,Nelson,1.3576335966391282,nan,nan,nan,nan,business analytics ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
2334,hrussell@cpp.edu,justinwilson,Bonnie,Harris,1.3576335966391282,nan,nan,nan,loyola marymount university,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2328,rachelallen@cpp.edu,ysmith,Kevin,Brown,1.3576335966391282,nan,volunteer,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2436,jakebrooks@propensityHQ.com,barbara02,Claire,Wilcox,7.1602827699395615,cdo quantix,product,nan,nan,nan,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(39, 'for all years (where available)\nBuilding and', 'and approval.</div><div>This data is maintained as of the CDPLE sale that have been added developed at a street counts are not included in this dataset.\n\nThis dataset was lived from <a', 'C'), (1087, '(DPPC) - Map,""This dataset contains c', 'for the City of Seattle. The created an implementediately percent of the different vehicles reme passing the amount of traffic sites.\r\n\r\n\r\nAll previously released v', 'Other'), (789, 'at daily.\nApplication: Events', ', areasing the Board of Ethics to prioritical contributions of all total number of ���All Open Data Portal.""\nPrivate Candidors - Last 98449,""****', 'R'), (1015, 'Agency Services,Seattle Parks and Recreation A', 'its across time and spacemented by other dataset. This dataset is updated daily, summarized people multiple records from a lags.\n<strong>C. USE THIS DATASE', None)]",False,False,False,False,False,0
2220,griffinheather@usc.edu,virginianorman,Emily,Ramirez,1.3576335966391282,eagle transfer,nan,nan,nan,mba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,418
2070,sampsonkenneth@gmail.com,jwilliams,Kristen,Hart,1.3576335966391282,institut teknologi del,student,doctoral or professional degree,university of houston,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
2118,clarkdale@usc.edu,logan89,Edward,Gonzalez,3.4253178797929715,nan,nan,nan,nan,finance,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,"[(1835, 'to create the new active vehicles on', ', amended by registered business a permit of a permit.\n\n������t forma��t format, please use the Export menu. Open the file in an ASCI text editor, right-click the', 'R'), (1310, 'its pilot by Space. \nVision', 'on a Bay Area programs.""\n2012 Municipal Districts - Historic Districts - 2020,Total Council District education,Location of City of Seattle.\nBoundaries - Map,""Locations of', 'R'), (1118, 'Tax Frequency: Data is updated annually.', 'Neighborhoods,Listing of demographics of businesses by Calendarge 10 of 2008.\r\nThis dataset reflects incidents of class show the number of new incidents and the number of new units and days of viol', 'R'), (1194, 'Trees, Block Greening, Street S', 'identified by a particular amounts of arterial census block group or evaluation resources from the planned from the importance of this dataset.\n\nThis data setbase data is collected', 'Python'), (388, 'information about jobs filed, antil nam', 'to the City of Seattle\'s Development Civil Rights (SOCR) is given added to comply with a registered business whose owner the <a href=""""https://www1.nyc.gov/site/planning/data-maps', 'Java'), (681, 'its by a City Council Rates to nam', 'Technology and Record (EPM) - Board of Ethics and Recommission website.\nBudget - 2021 Budget Recommendations - Appropriations,""This dataset details 2014 Budget Recommendations', 'R')]",False,False,False,False,False,0
2250,phillipselizabeth@gmail.com,oharris,Rebekah,Edwards,1.3576335966391282,万达信息,nan,less than high school,nan,industrial engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,True,False,False,False,0
2310,seanmitchell@g.ucla.edu,matthew59,Brittany,Mueller,1.3576335966391282,universitas pendidikan ganesha,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2298,mphillips@gmail.com,russellcharles,Cindy,Foster,1.9644473107403082,student,data explorator,nan,nan,marketing analytics and financial technology,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,"[(385, 'and daily disclosure that have been f', ', since Jefferson Park, and Party.\nFor entirely Clines,Both Content Party Caregive List Incomes, including Vehicle Municipal Court tot', None), (1390, '311, square footage, the Cityw', ', see https://data.cityofchicago.org/d/5wygs-cc76-pyy7. This dataset is historical-only.\n\nThe City of Seattle has created an on-specification, the NYPD, s', 'Java'), (1809, 'its across years.��</p><div', 's and are not provided. \r\n\r\nAll previously released versions of this data are available at <a href=""""https://www1.nyc.gov/site/planning/data-maps/open-data/bytes-archive', 'Other'), (1973, ""of the City's Events. Disability of"", '311, the NYSED website, all three licenses may be used for any or immally planned. Therefore, the information on the consultants of the dataset was administered in learn more than one years', 'C++'), (22, '.nyc.gov/Transportation/Public-', 'for more detailed in the City\'s Property. Teacher Retail DSNY Solar Program.\nCensus Tracts,""<strong>D. HOW THE TO USE THIS DATASET</', None), (1524, 'transportation, and newer to improve', 'its during the same district previous month and classification.</a>""\nForm 700 October 2016,""A list of all active businesses currently registered with the Office of Finance. An """"active"""" business is def', 'R'), (681, 'to legal maintained by the ACRIS', 'Technology Data is a derived from Department of Buildings (DOB)-approved housing construction and demolition jobs filed or completed in NYC since January 1, 2010 to December', 'Java'), (1949, '(OBG) similar measurements to', 'its salaries for Class Size\nPublic Preliminary Map,""This dataset reflects reported incidents of crime (with the exception of murders where data exists for each victim) that o', 'Other')]",False,False,False,False,False,0
2274,ryanfritz@buttrfly.ai,mccoyjohn,Ryan,Phillips,2.5350865420672775,nan,student,masters degree,university of colorado denver,nan,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(516, 'Violation Previously Cases Sheets', 'and approved by the City Council. It reflects the City���s operating budget at the beginning of the fiscal year on January 1st, 2008 to the present.This dataset details the budgeted expenditures in the Or', 'Java'), (1403, '311 Service Requests (CSR) system by', 'and other properties that are relevant to previously grouped to standards by all vehicles.\n\n\nFor Hearings datasets related to COVID-19, see https://data.cityofchicago.org/b', 'C'), (1875, '311, 2014-2017 to criminal', 'for the year 2014.\nBoundaries - Board Shapefile,""When must regional units of all municipal wom districts in the serve as date of each years within 2010. The City of Chicago as Death', 'C')]",False,False,False,False,False,0
2256,hoffmanrobert@gmail.com,larry83,Danny,Brown,1.3576335966391282,japan,faculty,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,26
2514,scottjennifer@usc.edu,robert76,Alicia,Johnson,8.834992731695161,mavens,nan,nan,nan,nan,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1233, ""for the City's building-level who given collect"", '311���s Customer Service Requests (CSR) system by mapping open pothole requests each morning and routing crews in geographic clusters so as to fill as many potholes', 'C'), (1459, 'data and their licensed by borough, c', ', or remove residential units: names and attributes of across the City, comprise and reviewed to make the school commission.\r\nThese are not included in this dataset is in a forma����', 'C'), (1544, 'follows: https://github.com/CityO', 'Boards, Doxien Service, Centers, South, Street and Gawways, greatways, Surrence, Area, However, Special Events, SCAR)', None)]",False,False,False,False,False,0
2490,justingentry@gmail.com,nicholasschmitt,Lisa,King,1.3576335966391282,江西财经大学,ai engin,nan,university of houston,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2442,rachel47@rpi.edu,clarkjesus,Maria,Butler,2.2254769808672483,national university of singapore,nan,nan,drexel university,nan,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1006, 'for one year. For more information about this dataset, see https://', 'Data Programs,Local Law 50 Class Size, education, self-f-ser scrolling to attachments.\nDProjected by Commission Data by Community Database,""The City of Seattle Department', 'C++'), (470, 'for a year environment, remove resident', 'Assessment COVID-19-Parking Violations-Issued-Fiscal-Year-2014/c24-tq-p7pgs-"""">here</a>\r\n��� Parking Violations Issued', 'C'), (1010, '311 who were called total created in', 'and legal businesses, similar in the City of Chicago, including sales of fair based maintained on the if they were residential demographic database, low-development youth and areas, and dem', 'C++'), (898, 'Technology and Telecommun', ""under affected remove residential units for a participation of a measure city street names.����<br /><br />| Attribute Information:��<a href='https://www.seattle.gov/Doc"", 'C')]",False,False,False,False,False,0
2478,jgolden@gmail.com,garzastephanie,William,Martinez,1.3576335966391282,state university of jakarta,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
2460,redwards@cpp.edu,rachelharris,Kevin,Butler,1.3576335966391282,leap,nan,nan,university of california santa cruz,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,4
3198,ryanbaker@gmail.com,kristen12,Tara,Mccarthy,1.3450002175041753,college of the siskiyous,president,less than high school,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
1338,jkeller@gmail.com,rodriguezjames,Patricia,Porter,1.3450002175041753,el camino college,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,False,False,False,,False,False,False,False,False,0
732,reginaldthomas@gmail.com,angela30,Laura,Khan,1.8505078661236707,nan,nan,nan,nan,nan,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1713, 'records from a Program.""\nDepartment for the Ag', 'Data Programs (CSR)���s Cases Filed with the Department of City Planning for the City Planning for the Year 2016.\nBuilding and Safety issues permits for the construction, remodeling, and repair of buildings and str', None), (1377, 'its population for housing and job typ', 'for the year of the group of 311.0 cases, the set capture of 311 calls received by all blight or more or exams or implied. Lists are supported with other data are not includ', 'C++')]",False,False,False,False,False,0
4128,sherry07@frba.utn.edu.ar,lisa91,Ashley,Collins,7.162389763579078,smti makassar,nan,nan,nan,nan,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,"[(1320, '.gov/Enconomic consideration for', ""for a years available of the City's calls (e., but are typed of small counted by entiretifying function.\r\nThe vaccinated a crash reports are not included in this dataset was"", 'Java'), (629, 'for all requests six made metal he', ', but notified as of the planned streets. The light dictionary is estimate of the Open Parking light (NYC_I)"""".\n\n<strong>C. UPDATE PROCES', 'Python'), (1420, 'database: https://data.cityofnewyork.', 'Metrics - Licenses - Officials - Children,""New York City Resolution by New York City Results on the New York State Mathematics Tests, Grades 3 - 8\r\nNotes:', 'Python'), (290, ', building permits, and other sources, including but', '311,311, calls or classes for new buildings, major alterations, similarly to fire sprinklers, elevators, and pressure vessels).  Depending on', 'C'), (361, 'basicketadata on understanding', ""_OD.pdf</a>��<br /><br />| Attribute Information:��<a href='mailto:DOT_IT_GIS@seattle.gov' rel='nofollow ugc' target='_blank'>https://"", 'Python')]",False,False,False,False,False,0
6774,bjames@gmail.com,andreahenderson,Mark,Arellano,1.23702132,nan,mahasiswa,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
10788,william25@gmail.com,masseyrachel,Stephanie,Hernandez,1.23702132,nan,web developer,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
7794,sbarnes@gmail.com,lijessica,Michael,Ward,1.23694446,nan,executive director,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
7866,tracyconner@gmail.com,jeff28,Christine,Stewart,1.2,iit,mahasiswa,less than high school,other,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,,False,False,False,False,False,0
